Frame#,Time,LTOP_X,LTOP_Y,LTOP_Z,LFRONT_X,LFRONT_Y,LFRONT_Z,LBACK_X,LBACK_Y,LBACK_Z,RTOP_X,RTOP_Y,RTOP_Z,RFRONT_X,RFRONT_Y,RFRONT_Z,RBACK_X,RBACK_Y,RBACK_Z,TL1_X,TL1_Y,TL1_Z,TR1_X,TR1_Y,TR1_Z,BR1_X,BR1_Y,BR1_Z,BL1_X,BL1_Y,BL1_Z,TL2_X,TL2_Y,TL2_Z,TR2_X,TR2_Y,TR2_Z,BR2_X,BR2_Y,BR2_Z,BL2_X,BL2_Y,BL2_Z,TL3_X,TL3_Y,TL3_Z,TR3_X,TR3_Y,TR3_Z,BR3_X,BR3_Y,BR3_Z,BL3_X,BL3_Y,BL3_Z,TL4_X,TL4_Y,TL4_Z,BR4_X,BR4_Y,BR4_Z,BL4_X,BL4_Y,BL4_Z,TR4_X,TR4_Y,TR4_Z
526,2.625,-594.5508422851562,-493.7994079589844,884.2969360351562,-574.7365112304688,-525.4097290039062,829.9449462890625,-531.164306640625,-534.5862426757812,847.64404296875,-500.7637634277344,-290.36041259765625,877.0630493164062,-546.0621948242188,-263.9403991699219,853.9309692382812,-481.3128662109375,-263.2173156738281,829.6276245117188,-1751.7022705078125,-117.96434020996094,538.4644165039062,-1748.87548828125,-261.1330261230469,537.2931518554688,-1781.7974853515625,-258.45379638671875,673.464599609375,-1784.040283203125,-118.05354309082031,674.6596069335938,-1740.925537109375,-492.65472412109375,526.8440551757812,-1744.3958740234375,-632.9672241210938,521.1657104492188,-1766.7779541015625,-636.9071655273438,663.8613891601562,-1772.72265625,-493.1456298828125,662.1997680664062,-1784.6904296875,-490.27191162109375,713.5321655273438,-1778.36669921875,-633.078857421875,718.53173828125,-1808.00732421875,-632.4313354492188,857.4608764648438,-1811.976318359375,-492.765380859375,853.8448486328125,-1795.8165283203125,-116.59766387939453,724.1394653320312,-1822.7371826171875,-260.49566650390625,860.1058959960938,-1825.2547607421875,-117.4539566040039,862.5479736328125,-1794.6544189453125,-258.8385009765625,720.1610107421875
527,2.63,-594.5798950195312,-493.8596496582031,884.3099975585938,-574.6931762695312,-525.3945922851562,829.8795776367188,-531.1041870117188,-534.582275390625,847.591552734375,-500.688232421875,-290.3162536621094,877.0117797851562,-546.0530395507812,-263.92724609375,853.8843994140625,-481.29986572265625,-263.2273864746094,829.62158203125,-1751.9036865234375,-117.80597686767578,538.39111328125,-1748.873046875,-261.083251953125,537.2301025390625,-1781.8394775390625,-258.4584045410156,673.4428100585938,-1784.0709228515625,-118.07170104980469,674.7037353515625,-1741.0015869140625,-492.6197204589844,526.8256225585938,-1744.4390869140625,-632.979248046875,521.1301879882812,-1766.7650146484375,-636.9080200195312,663.9612426757812,-1772.6505126953125,-493.07708740234375,662.0902709960938,-1784.7093505859375,-490.1769104003906,713.4900512695312,-1778.4658203125,-632.9964599609375,718.4696655273438,-1808.0208740234375,-632.3104858398438,857.3986206054688,-1811.9478759765625,-492.7168273925781,853.7347412109375,-1795.8377685546875,-116.59981536865234,724.142578125,-1822.7503662109375,-260.4669189453125,860.0964965820312,-1825.343994140625,-117.72052001953125,862.9181518554688,-1794.738037109375,-258.9197082519531,720.0227661132812
528,2.635,-594.6055908203125,-493.8478698730469,884.32421875,-574.6967163085938,-525.353515625,829.7948608398438,-531.12158203125,-534.5595703125,847.5866088867188,-500.67657470703125,-290.30999755859375,876.989013671875,-546.0401000976562,-263.9256286621094,853.8997802734375,-481.2896423339844,-263.23211669921875,829.6239624023438,-1753.070068359375,-117.35818481445312,538.2756958007812,-1748.879150390625,-261.1297302246094,537.2531127929688,-1781.793212890625,-258.50439453125,673.4828491210938,-1784.077392578125,-118.00019073486328,674.678955078125,-1740.82177734375,-492.6940002441406,526.8878784179688,-1744.413818359375,-632.896728515625,521.1409912109375,-1766.9410400390625,-636.8076171875,663.8983764648438,-1772.6566162109375,-493.2165832519531,662.2672119140625,-1784.6812744140625,-490.15673828125,713.5001831054688,-1778.4381103515625,-633.0543212890625,718.4779052734375,-1808.01220703125,-632.4036865234375,857.4443969726562,-1811.9136962890625,-492.6736145019531,853.7108764648438,-1795.813232421875,-116.61233520507812,724.1465454101562,-1818.6478271484375,-264.1141357421875,861.1868286132812,-1825.2476806640625,-117.80059051513672,862.9086303710938,-1794.64453125,-258.95758056640625,720.0719604492188
529,2.64,-594.5386962890625,-493.8349914550781,884.2902221679688,-573.8424682617188,-524.4177856445312,828.7890014648438,-531.15625,-534.5824584960938,847.6226806640625,-500.7304382324219,-290.3475341796875,877.0285034179688,-546.0697631835938,-263.9443359375,853.9321899414062,-481.29779052734375,-263.2252502441406,829.6327514648438,-1751.7802734375,-117.91971588134766,538.48876953125,-1748.8707275390625,-261.1244201660156,537.2412109375,-1781.7794189453125,-258.58782958984375,673.4840087890625,-1784.110595703125,-118.06411743164062,674.732421875,-1741.011474609375,-492.59686279296875,526.9448852539062,-1744.3621826171875,-633.03564453125,521.2403564453125,-1766.75732421875,-636.9011840820312,663.896484375,-1772.72314453125,-493.1214294433594,662.1997680664062,-1784.7108154296875,-490.3585510253906,713.6863403320312,-1778.32568359375,-633.0800170898438,718.5119018554688,-1808.0023193359375,-632.4039916992188,857.4794311523438,-1811.9263916015625,-492.7252502441406,853.808837890625,-1795.839599609375,-116.74161529541016,724.2156982421875,-1818.6649169921875,-263.97711181640625,861.4578247070312,-1825.251708984375,-117.54161834716797,862.685791015625,-1794.72119140625,-259.0177001953125,720.123046875
530,2.645,-594.5664672851562,-493.84478759765625,884.3189697265625,-573.8899536132812,-524.4507446289062,828.829833984375,-531.1591186523438,-534.5928955078125,847.62939453125,-500.74139404296875,-290.3328552246094,877.0804443359375,-546.0604248046875,-263.94891357421875,853.939453125,-481.28204345703125,-263.2418518066406,829.6311645507812,-1751.7896728515625,-117.90371704101562,538.4091186523438,-1748.866455078125,-261.13275146484375,537.2759399414062,-1781.7459716796875,-258.4753723144531,673.47216796875,-1784.0994873046875,-118.10980224609375,674.8148193359375,-1740.768310546875,-492.7597351074219,527.013427734375,-1744.4234619140625,-632.9735107421875,521.13134765625,-1766.8170166015625,-636.8660888671875,663.9899291992188,-1772.683837890625,-493.1162414550781,662.1188354492188,-1784.708251953125,-490.19134521484375,713.4976806640625,-1778.4940185546875,-632.94873046875,718.4635009765625,-1808.00732421875,-632.3500366210938,857.4644775390625,-1811.9503173828125,-492.8414611816406,853.726806640625,-1795.8133544921875,-116.6908950805664,724.1910400390625,-1822.6912841796875,-260.94036865234375,860.5341186523438,-1825.2220458984375,-117.5262451171875,862.631103515625,-1794.742919921875,-258.71148681640625,720.025146484375
531,2.65,-594.5698852539062,-493.85064697265625,884.3162841796875,-573.8644409179688,-524.4376220703125,828.815185546875,-531.079345703125,-534.5558471679688,847.5910034179688,-500.69189453125,-290.3476257324219,877.0322265625,-546.048828125,-263.9148254394531,853.8978271484375,-481.3067321777344,-263.2215270996094,829.6140747070312,-1751.8236083984375,-117.87629699707031,538.4086303710938,-1748.8856201171875,-261.1457214355469,537.26025390625,-1781.8150634765625,-258.4386901855469,673.47998046875,-1784.1011962890625,-118.11772918701172,674.7843017578125,-1740.7562255859375,-492.7466125488281,526.9629516601562,-1744.4434814453125,-633.0450439453125,521.1500244140625,-1766.6361083984375,-636.90087890625,663.9495239257812,-1772.6767578125,-493.089599609375,662.1019897460938,-1784.6900634765625,-490.21746826171875,713.5155029296875,-1778.445068359375,-633.0279541015625,718.5126342773438,-1808.03125,-632.3425903320312,857.402587890625,-1811.951416015625,-492.70086669921875,853.808837890625,-1795.7939453125,-116.66439056396484,724.1554565429688,-1822.7464599609375,-260.5267028808594,860.0865478515625,-1825.2542724609375,-117.38604736328125,862.5015258789062,-1794.6710205078125,-258.8799133300781,720.1152954101562
532,2.655,-594.5555419921875,-493.8388977050781,884.31396484375,-573.755126953125,-524.3366088867188,828.73193359375,-531.12060546875,-534.5706787109375,847.598876953125,-500.70062255859375,-290.3240051269531,877.0003662109375,-546.0474243164062,-263.951904296875,853.9193725585938,-481.2882080078125,-263.2129211425781,829.5797119140625,-1751.7376708984375,-117.90657043457031,538.4110717773438,-1748.87890625,-261.1226501464844,537.2401733398438,-1781.8048095703125,-258.5530700683594,673.4957275390625,-1783.9554443359375,-117.99716186523438,674.401611328125,-1741.01708984375,-492.64208984375,526.9100341796875,-1744.4215087890625,-632.9105834960938,521.1561889648438,-1766.5277099609375,-637.0320434570312,664.0272216796875,-1772.749267578125,-493.2835388183594,662.386474609375,-1784.6700439453125,-490.253173828125,713.5545043945312,-1778.260009765625,-633.1337890625,718.58984375,-1808.01806640625,-632.3878784179688,857.4448852539062,-1812.005126953125,-492.80072021484375,853.7067260742188,-1795.806396484375,-116.6033706665039,724.13330078125,-1822.677001953125,-260.5661926269531,860.150146484375,-1825.1883544921875,-117.70191192626953,862.7438354492188,-1786.0631103515625,-261.6510009765625,725.930419921875
533,2.66,-594.5386352539062,-493.8227844238281,884.2857666015625,-574.7151489257812,-525.2938232421875,829.7462158203125,-531.143798828125,-534.5643310546875,847.635986328125,-500.7206726074219,-290.35443115234375,877.0462646484375,-546.093505859375,-263.92437744140625,853.9287109375,-481.2876892089844,-263.2132568359375,829.6251831054688,-1751.8856201171875,-117.8608627319336,538.3967895507812,-1748.8642578125,-261.1639404296875,537.2831420898438,-1781.7744140625,-258.56951904296875,673.4652099609375,-1784.0084228515625,-118.03515625,674.6218872070312,-1740.636474609375,-492.8183288574219,527.0454711914062,-1744.372314453125,-632.8344116210938,521.11572265625,-1766.787109375,-636.892822265625,663.9317016601562,-1772.720947265625,-493.05718994140625,662.0848388671875,-1784.722900390625,-490.20458984375,713.4921264648438,-1778.3702392578125,-633.0908813476562,718.5208129882812,-1808.008056640625,-632.3480834960938,857.4385986328125,-1811.938720703125,-492.7861328125,853.8082275390625,-1795.8348388671875,-116.63420867919922,724.18359375,-1822.682373046875,-260.9396667480469,860.5145874023438,-1825.3043212890625,-117.41386413574219,862.5542602539062,-1786.0867919921875,-261.6629638671875,725.9074096679688
534,2.665,-594.552978515625,-493.8409423828125,884.304931640625,-574.698974609375,-525.2681274414062,829.7142333984375,-531.1753540039062,-534.5527954101562,847.62109375,-500.7601013183594,-290.34271240234375,877.0919799804688,-546.1119384765625,-263.9427795410156,853.9435424804688,-481.2794189453125,-263.2260437011719,829.6276245117188,-1751.71435546875,-117.96768188476562,538.4266967773438,-1748.9007568359375,-261.0718994140625,537.2363891601562,-1781.850341796875,-258.55560302734375,673.4732055664062,-1783.9725341796875,-118.08946990966797,674.6123046875,-1740.8431396484375,-492.75653076171875,526.9559936523438,-1744.4207763671875,-632.9158935546875,521.2033081054688,-1766.7489013671875,-636.93310546875,663.91357421875,-1772.665283203125,-493.07476806640625,662.1154174804688,-1784.68408203125,-490.271728515625,713.5347290039062,-1778.6396484375,-632.9375,718.4403686523438,-1808.060302734375,-632.3936767578125,857.4486694335938,-1811.98388671875,-492.75146484375,853.711181640625,-1795.85205078125,-116.6629867553711,724.1591796875,-1822.7401123046875,-260.5515441894531,860.1192016601562,-1825.2745361328125,-117.51129150390625,862.6555786132812,-1786.02978515625,-261.6871337890625,725.9970092773438
535,2.67,-594.5607299804688,-493.8249206542969,884.3046264648438,-573.866455078125,-524.4349365234375,828.793701171875,-531.12255859375,-534.5717163085938,847.5841674804688,-500.7093200683594,-290.3421936035156,876.9932861328125,-546.052734375,-263.9298095703125,853.9049072265625,-481.2850036621094,-263.2263488769531,829.6124877929688,-1751.670166015625,-117.97856903076172,538.5736694335938,-1748.8685302734375,-261.06744384765625,537.1624755859375,-1781.77294921875,-258.51519775390625,673.4998779296875,-1783.981689453125,-118.18649291992188,674.7227172851562,-1740.7408447265625,-492.7785949707031,526.9909057617188,-1744.467041015625,-632.9465942382812,521.1513671875,-1766.6756591796875,-636.9671020507812,664.0664672851562,-1772.7088623046875,-493.2041931152344,662.292724609375,-1784.718505859375,-490.2176208496094,713.481689453125,-1778.38916015625,-633.05859375,718.55859375,-1808.040771484375,-632.30078125,857.419189453125,-1811.9786376953125,-492.708251953125,853.7149658203125,-1795.7930908203125,-116.67804718017578,724.1727905273438,-1822.7254638671875,-260.871826171875,860.5210571289062,-1825.31494140625,-117.51094818115234,862.6878051757812,-1786.268310546875,-261.4905700683594,725.8353271484375
536,2.675,-594.5835571289062,-493.8459777832031,884.3283081054688,-573.5715942382812,-524.3284912109375,828.572998046875,-531.0877075195312,-534.5737915039062,847.5723266601562,-500.70404052734375,-290.331787109375,876.991455078125,-546.0707397460938,-263.91461181640625,853.9132690429688,-481.3084411621094,-263.2284851074219,829.6343994140625,-1751.789306640625,-117.93805694580078,538.4962158203125,-1748.8819580078125,-261.1170959472656,537.2661743164062,-1781.8187255859375,-258.4595031738281,673.492431640625,-1784.0120849609375,-118.00517272949219,674.626708984375,-1741.20166015625,-492.49493408203125,526.7894287109375,-1744.4417724609375,-632.9660034179688,521.2034912109375,-1766.7103271484375,-636.9722900390625,664.0438842773438,-1772.665283203125,-493.1402587890625,662.2042236328125,-1784.7001953125,-490.2606506347656,713.5341796875,-1778.5908203125,-633.0352172851562,718.4736328125,-1808.031982421875,-632.35595703125,857.4507446289062,-1811.9630126953125,-492.7843933105469,853.6285400390625,-1795.764404296875,-116.72209167480469,724.229248046875,-1818.6419677734375,-264.070068359375,861.0525512695312,-1825.263916015625,-117.4694595336914,862.5250854492188,-1794.647705078125,-258.78961181640625,720.2416381835938
537,2.68,-594.5576782226562,-493.8345031738281,884.2918090820312,-573.8446044921875,-524.4163208007812,828.786376953125,-531.153564453125,-534.606201171875,847.6454467773438,-500.7424011230469,-290.33087158203125,877.0452270507812,-546.0789184570312,-263.9317321777344,853.9346313476562,-481.2940368652344,-263.2165222167969,829.621826171875,-1755.3328857421875,-116.52215576171875,535.5681762695312,-1748.8858642578125,-261.0959777832031,537.23681640625,-1781.8193359375,-258.4921569824219,673.4742431640625,-1784.041015625,-118.08296966552734,674.6348266601562,-1740.7259521484375,-492.7759094238281,526.998779296875,-1744.47216796875,-632.8049926757812,521.0678100585938,-1766.61767578125,-636.99951171875,664.0386352539062,-1772.638916015625,-492.95123291015625,661.945556640625,-1784.6988525390625,-489.76348876953125,713.0513916015625,-1778.4583740234375,-633.0409545898438,718.4998168945312,-1809.294189453125,-632.3560791015625,856.1412353515625,-1811.936279296875,-492.6829528808594,853.7691650390625,-1795.8095703125,-116.74090576171875,724.2289428710938,-1822.7767333984375,-260.51812744140625,860.0963745117188,-1825.2315673828125,-117.49100494384766,862.603759765625,-1786.13671875,-261.58001708984375,725.8681030273438
538,2.685,-594.5390014648438,-493.83795166015625,884.3025512695312,-573.762451171875,-524.3395385742188,828.7200927734375,-531.1747436523438,-534.56689453125,847.6361694335938,-500.7629699707031,-290.34716796875,877.0977783203125,-546.0919189453125,-263.92950439453125,853.93994140625,-481.3185729980469,-263.2126770019531,829.6242065429688,-1751.72705078125,-117.93717956542969,538.47216796875,-1748.9144287109375,-261.06634521484375,537.257080078125,-1781.808837890625,-258.4508361816406,673.46142578125,-1784.0146484375,-118.04650115966797,674.6456909179688,-1740.944091796875,-492.6191101074219,526.849609375,-1744.4013671875,-632.9949340820312,521.1503295898438,-1766.8875732421875,-636.8344116210938,663.896240234375,-1772.6968994140625,-493.10357666015625,662.1873779296875,-1784.7005615234375,-490.19696044921875,713.4602661132812,-1778.4185791015625,-633.0750122070312,718.5718994140625,-1807.9996337890625,-632.4319458007812,857.4716186523438,-1811.9327392578125,-492.7049255371094,853.7837524414062,-1795.8382568359375,-116.6948013305664,724.2003784179688,-1822.7198486328125,-260.58526611328125,860.177001953125,-1825.2772216796875,-117.54833221435547,862.675537109375,-1794.6373291015625,-258.62176513671875,720.2039184570312
539,2.69,-594.5776977539062,-493.8315734863281,884.3182373046875,-575.9805908203125,-527.7633056640625,832.6235961914062,-531.150146484375,-534.5931396484375,847.6240844726562,-500.7179260253906,-290.30487060546875,877.0027465820312,-546.0469360351562,-263.9296875,853.9182739257812,-481.28790283203125,-263.2240295410156,829.598876953125,-1751.7066650390625,-117.94359588623047,538.4699096679688,-1748.8720703125,-261.1214599609375,537.2800903320312,-1781.7568359375,-258.3971862792969,673.490234375,-1783.9129638671875,-117.98371124267578,674.434326171875,-1741.076416015625,-492.520751953125,526.6290283203125,-1744.38818359375,-632.94091796875,521.1189575195312,-1766.412353515625,-637.1267700195312,664.16552734375,-1772.6759033203125,-493.1001281738281,662.09765625,-1784.76123046875,-489.6842956542969,713.0072631835938,-1778.38427734375,-633.0630493164062,718.5433959960938,-1808.002685546875,-632.4020385742188,857.4918823242188,-1811.9512939453125,-492.77593994140625,853.8848266601562,-1795.8023681640625,-116.65203094482422,724.1569213867188,-1822.6778564453125,-260.6539306640625,860.2473754882812,-1825.2061767578125,-117.45877075195312,862.5538940429688,-1794.6981201171875,-258.82232666015625,720.1852416992188
